Titulo;Descripcion;Categoria;latitud;longitud;fecha del hecho;provincia;hora
4204;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;29/10/2017;Buenos Aires;23
4205;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;29/10/2017;Buenos Aires;23
4206;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;30/10/2017;Buenos Aires;23
4207;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;30/10/2017;Buenos Aires;23
4208;Vuelco-Despistes;Accidente automovilistico;-35;-58;30/10/2017;Buenos Aires;23
4209;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/10/2017;Buenos Aires;23
4210;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/10/2017;Buenos Aires;23
4211;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;31/10/2017;Buenos Aires;23
4212;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;31/10/2017;Buenos Aires;23
4213;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;31/10/2017;Buenos Aires;23
4214;Colision vehiculo-persona;Accidente automovilistico;-35;-59;31/10/2017;Buenos Aires;23
4215;Colision vehiculo-persona;Accidente automovilistico;-35;-59;31/10/2017;Buenos Aires;23
4216;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;31/10/2017;Buenos Aires;23
4217;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;31/10/2017;Buenos Aires;23
4218;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;31/10/2017;Buenos Aires;23
4219;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;31/10/2017;Buenos Aires;23
4220;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;4/11/2017;Buenos Aires;23
4221;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;4/11/2017;Buenos Aires;23
4222;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-60;6/11/2017;Buenos Aires;23
4223;Colision vehiculo-vehiculo;Accidente automovilistico;-33;-60;6/11/2017;Buenos Aires;23
4224;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;19/11/2017;Buenos Aires;23
4225;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;19/11/2017;Buenos Aires;23
4226;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;26/11/2017;Buenos Aires;23
4227;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;26/11/2017;Buenos Aires;23
4228;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-62;6/11/2017;Buenos Aires;23
4229;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-62;6/11/2017;Buenos Aires;23
4230;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;17/11/2017;Buenos Aires;23
4231;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;17/11/2017;Buenos Aires;23
4232;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;11/11/2017;Buenos Aires;23
4233;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;12/11/2017;Buenos Aires;23
4234;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;12/11/2017;Buenos Aires;23
4235;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;21/11/2017;Buenos Aires;23
4236;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;21/11/2017;Buenos Aires;23
4237;Vuelco-Despistes;Accidente automovilistico;-35;-59;23/11/2017;Buenos Aires;23
4238;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;25/11/2017;Buenos Aires;23
4239;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;25/11/2017;Buenos Aires;23
4240;Vuelco-Despistes;Accidente automovilistico;-35;-59;30/11/2017;Buenos Aires;23
4241;Colision vehiculo-objeto;Accidente automovilistico;-36;-62;12/11/2017;Buenos Aires;23
4242;Colision vehiculo-objeto;Accidente automovilistico;-36;-62;12/11/2017;Buenos Aires;23
4243;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/11/2017;Buenos Aires;23
4244;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;18/11/2017;Buenos Aires;23
4245;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-57;9/11/2017;Buenos Aires;23
4246;Colision vehiculo-vehiculo;Accidente automovilistico;-37;-57;9/11/2017;Buenos Aires;23
4247;Colision vehiculo-objeto;Accidente automovilistico;-38;-60;3/11/2017;Buenos Aires;23
4248;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-61;12/11/2017;Buenos Aires;23
4249;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-61;12/11/2017;Buenos Aires;23
4250;Colision vehiculo-persona;Accidente automovilistico;-39;-62;14/11/2017;Buenos Aires;23
4251;Colision vehiculo-persona;Accidente automovilistico;-39;-62;14/11/2017;Buenos Aires;23
4252;Vuelco-Despistes;Accidente automovilistico;-34;-59;11/11/2017;Buenos Aires;23
4253;Vuelco-Despistes;Accidente automovilistico;-34;-59;11/11/2017;Buenos Aires;23
4254;Vuelco-Despistes;Accidente automovilistico;-34;-59;11/11/2017;Buenos Aires;23
4255;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;12/11/2017;Buenos Aires;23
4256;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;12/11/2017;Buenos Aires;23
4257;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;24/11/2017;Buenos Aires;23
4258;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;24/11/2017;Buenos Aires;23
4259;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;26/11/2017;Buenos Aires;23
4260;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;26/11/2017;Buenos Aires;23
4261;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;2/11/2017;Buenos Aires;23
4262;Colision vehiculo-persona;Accidente automovilistico;-35;-59;9/11/2017;Buenos Aires;23
4263;Colision vehiculo-persona;Accidente automovilistico;-35;-59;9/11/2017;Buenos Aires;23
4264;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;1/11/2017;Buenos Aires;23
4265;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;1/11/2017;Buenos Aires;23
4266;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;1/11/2017;Buenos Aires;23
4267;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;1/11/2017;Buenos Aires;23
4268;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;5/11/2017;Buenos Aires;23
4269;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;5/11/2017;Buenos Aires;23
4270;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/11/2017;Buenos Aires;23
4271;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/11/2017;Buenos Aires;23
4272;Colision vehiculo-persona;Accidente automovilistico;-35;-59;28/11/2017;Buenos Aires;23
4273;Colision vehiculo-persona;Accidente automovilistico;-35;-59;28/11/2017;Buenos Aires;23
4274;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;12/11/2017;Buenos Aires;23
4275;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;12/11/2017;Buenos Aires;23
4276;Otro;Accidente automovilistico;-35;-59;2/11/2017;Buenos Aires;23
4277;Otro;Accidente automovilistico;-35;-59;2/11/2017;Buenos Aires;23
4278;Colision vehiculo-persona;Accidente automovilistico;-35;-59;12/11/2017;Buenos Aires;23
4279;Colision vehiculo-persona;Accidente automovilistico;-35;-59;12/11/2017;Buenos Aires;23
4280;Colision vehiculo-persona;Accidente automovilistico;-35;-59;15/11/2017;Buenos Aires;23
4281;Colision vehiculo-persona;Accidente automovilistico;-35;-59;15/11/2017;Buenos Aires;23
4282;Vuelco-Despistes;Accidente automovilistico;-35;-59;2/11/2017;Buenos Aires;23
4283;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/11/2017;Buenos Aires;23
4284;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/11/2017;Buenos Aires;23
4285;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;6/11/2017;Buenos Aires;23
4286;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/11/2017;Buenos Aires;23
4287;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/11/2017;Buenos Aires;23
4288;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;27/11/2017;Buenos Aires;23
4289;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;28/11/2017;Buenos Aires;23
4290;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;28/11/2017;Buenos Aires;23
4291;Colision vehiculo-persona;Accidente automovilistico;-35;-59;10/11/2017;Buenos Aires;23
4292;Colision vehiculo-persona;Accidente automovilistico;-35;-59;10/11/2017;Buenos Aires;23
4293;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;11/11/2017;Buenos Aires;23
4294;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;11/11/2017;Buenos Aires;23
4295;Sin determinar;Accidente automovilistico;-35;-59;19/11/2017;Buenos Aires;23
4296;Sin determinar;Accidente automovilistico;-35;-59;19/11/2017;Buenos Aires;23
4297;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;16/11/2017;Buenos Aires;23
4298;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;22/11/2017;Buenos Aires;23
4299;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;22/11/2017;Buenos Aires;23
4300;Colision vehiculo-persona;Accidente automovilistico;-35;-59;8/11/2017;Buenos Aires;23
4301;Colision vehiculo-persona;Accidente automovilistico;-35;-59;8/11/2017;Buenos Aires;23
4302;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;20/11/2017;Buenos Aires;23
4303;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;20/11/2017;Buenos Aires;23
4304;Colision vehiculo-objeto;Accidente automovilistico;-35;-59;26/11/2017;Buenos Aires;23
4305;Vuelco-Despistes;Accidente automovilistico;-35;-59;26/11/2017;Buenos Aires;23
4306;Colision vehiculo-persona;Accidente automovilistico;-35;-58;1/11/2017;Buenos Aires;23
4307;Colision vehiculo-persona;Accidente automovilistico;-35;-58;1/11/2017;Buenos Aires;23
4308;Colision vehiculo-persona;Accidente automovilistico;-35;-58;13/11/2017;Buenos Aires;23
4309;Colision vehiculo-persona;Accidente automovilistico;-35;-58;13/11/2017;Buenos Aires;23
4310;Sin determinar;Accidente automovilistico;-35;-58;17/11/2017;Buenos Aires;23
4311;Sin determinar;Accidente automovilistico;-35;-58;17/11/2017;Buenos Aires;23
4312;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4313;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4314;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4315;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4316;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4317;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4318;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4319;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;11/11/2017;Buenos Aires;23
4320;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/11/2017;Buenos Aires;23
4321;Colision vehiculo-persona;Accidente automovilistico;-35;-58;11/11/2017;Buenos Aires;23
4322;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;14/11/2017;Buenos Aires;23
4323;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4324;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4325;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4326;Colision vehiculo-persona;Accidente automovilistico;-35;-58;20/11/2017;Buenos Aires;23
4327;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;25/11/2017;Buenos Aires;23
4328;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;25/11/2017;Buenos Aires;23
4329;Colision vehiculo-persona;Accidente automovilistico;-35;-58;5/11/2017;Buenos Aires;23
4330;Colision vehiculo-persona;Accidente automovilistico;-35;-58;5/11/2017;Buenos Aires;23
4331;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;12/11/2017;Buenos Aires;23
4332;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;12/11/2017;Buenos Aires;23
4333;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;19/11/2017;Buenos Aires;23
4334;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;19/11/2017;Buenos Aires;23
4335;Colision vehiculo-objeto;Accidente automovilistico;-35;-58;24/11/2017;Buenos Aires;23
4336;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/11/2017;Buenos Aires;23
4337;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/11/2017;Buenos Aires;23
4338;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;28/11/2017;Buenos Aires;23
4339;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/11/2017;Buenos Aires;23
4340;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;30/11/2017;Buenos Aires;23
4341;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4342;Colision vehiculo-persona;Accidente automovilistico;-35;-58;8/11/2017;Buenos Aires;23
4343;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/11/2017;Buenos Aires;23
4344;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;12/11/2017;Buenos Aires;23
4345;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/11/2017;Buenos Aires;23
4346;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;24/11/2017;Buenos Aires;23
4347;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/11/2017;Buenos Aires;23
4348;Colision vehiculo-persona;Accidente automovilistico;-35;-58;27/11/2017;Buenos Aires;23
4349;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;27/11/2017;Buenos Aires;23
4350;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-58;27/11/2017;Buenos Aires;23
4351;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;2/12/2017;Buenos Aires;23
4352;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;2/12/2017;Buenos Aires;23
4353;Colision vehiculo-persona;Accidente automovilistico;-33;-60;21/12/2017;Buenos Aires;23
4354;Colision vehiculo-persona;Accidente automovilistico;-33;-60;21/12/2017;Buenos Aires;23
4355;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;6/12/2017;Buenos Aires;23
4356;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-60;6/12/2017;Buenos Aires;23
4357;Vuelco-Despistes;Accidente automovilistico;-34;-61;31/12/2017;Buenos Aires;23
4358;Colision vehiculo-objeto;Accidente automovilistico;-35;-61;15/12/2017;Buenos Aires;23
4359;Sin determinar;Accidente automovilistico;-35;-61;15/12/2017;Buenos Aires;23
4360;Sin determinar;Accidente automovilistico;-35;-61;15/12/2017;Buenos Aires;23
4361;Colision vehiculo-objeto;Accidente automovilistico;-35;-61;21/12/2017;Buenos Aires;23
4362;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;21/12/2017;Buenos Aires;23
4363;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-61;21/12/2017;Buenos Aires;23
4364;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-62;27/12/2017;Buenos Aires;23
4365;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-62;27/12/2017;Buenos Aires;23
4366;Vuelco-Despistes;Accidente automovilistico;-34;-61;31/12/2017;Buenos Aires;23
4367;Vuelco-Despistes;Accidente automovilistico;-36;-63;1/12/2017;Buenos Aires;23
4368;Vuelco-Despistes;Accidente automovilistico;-36;-63;1/12/2017;Buenos Aires;23
4369;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-63;2/12/2017;Buenos Aires;23
4370;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-63;2/12/2017;Buenos Aires;23
4371;Colision vehiculo-vehiculo;Accidente automovilistico;-36;-63;2/12/2017;Buenos Aires;23
4372;Colision vehiculo-persona;Accidente automovilistico;-34;-59;2/12/2017;Buenos Aires;23
4373;Colision vehiculo-persona;Accidente automovilistico;-34;-59;2/12/2017;Buenos Aires;23
4374;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;9/12/2017;Buenos Aires;23
4375;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;9/12/2017;Buenos Aires;23
4376;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;9/12/2017;Buenos Aires;23
4377;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;9/12/2017;Buenos Aires;23
4378;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/12/2017;Buenos Aires;23
4379;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/12/2017;Buenos Aires;23
4380;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;13/12/2017;Buenos Aires;23
4381;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/12/2017;Buenos Aires;23
4382;Colision vehiculo-vehiculo;Accidente automovilistico;-34;-59;25/12/2017;Buenos Aires;23
4383;Vuelco-Despistes;Accidente automovilistico;-35;-59;8/12/2017;Buenos Aires;23
4384;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;14/12/2017;Buenos Aires;23
4385;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;14/12/2017;Buenos Aires;23
4386;Colision vehiculo-persona;Accidente automovilistico;-34;-59;15/12/2017;Buenos Aires;23
4387;Colision vehiculo-persona;Accidente automovilistico;-34;-59;15/12/2017;Buenos Aires;23
4388;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;16/12/2017;Buenos Aires;23
4389;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-60;16/12/2017;Buenos Aires;23
4390;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;22/12/2017;Buenos Aires;23
4391;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;22/12/2017;Buenos Aires;23
4392;Vuelco-Despistes;Accidente automovilistico;-35;-58;5/12/2017;Buenos Aires;23
4393;Vuelco-Despistes;Accidente automovilistico;-35;-58;10/12/2017;Buenos Aires;23
4394;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;16/12/2017;Buenos Aires;23
4395;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;16/12/2017;Buenos Aires;23
4396;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;23/12/2017;Buenos Aires;23
4397;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;23/12/2017;Buenos Aires;23
4398;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/12/2017;Buenos Aires;23
4399;Colision vehiculo-vehiculo;Accidente automovilistico;-35;-59;30/12/2017;Buenos Aires;23
4400;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;9/12/2017;Buenos Aires;23
4401;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;9/12/2017;Buenos Aires;23
4402;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;3/12/2017;Buenos Aires;23
4403;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;3/12/2017;Buenos Aires;23
4404;Vuelco-Despistes;Accidente automovilistico;-38;-58;5/12/2017;Buenos Aires;23
4405;Vuelco-Despistes;Accidente automovilistico;-38;-58;5/12/2017;Buenos Aires;23
4406;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;17/12/2017;Buenos Aires;23
4407;Colision vehiculo-vehiculo;Accidente automovilistico;-38;-58;17/12/2017;Buenos Aires;23
4408;Colision vehiculo-persona;Accidente automovilistico;-38;-58;20/12/2017;Buenos Aires;23
4409;Colision vehiculo-persona;Accidente automovilistico;-38;-58;20/12/2017;Buenos Aires;23
4410;Colision vehiculo-persona;Accidente automovilistico;-37;-62;29/12/2017;Buenos Aires;23
4411;Colision vehiculo-persona;Accidente automovilistico;-37;-62;29/12/2017;Buenos Aires;23
4412;Colision vehiculo-persona;Accidente automovilistico;-39;-62;3/12/2017;Buenos Aires;23
4413;Colision vehiculo-persona;Accidente automovilistico;-39;-62;3/12/2017;Buenos Aires;23
4414;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-63;8/12/2017;Buenos Aires;23
4415;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-63;8/12/2017;Buenos Aires;23
4416;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;22/12/2017;Buenos Aires;23
4417;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;22/12/2017;Buenos Aires;23
4418;Colision vehiculo-vehiculo;Accidente automovilistico;-39;-62;22/12/2017;Buenos Aires;23
