Titulo;Descripcion;Categoria;latitud;longitud;fecha_hecho
15113;1;Colisión vehículo-vehículo;-35;-64;23/2/2018
15114;143;Vuelco-Despistes;-36;-67;3/2/2018
15114;143;Vuelco-Despistes;-36;-67;3/2/2018
15116;Belgrano;Vuelco-Despistes;-36;-65;14/2/2018
15116;Belgrano;Vuelco-Despistes;-36;-65;14/2/2018
15121;acceso este;Otro;-32;-68;26/2/2018
15122;Nuestra Señora del Rosario - Entre Miguel Rodriguez y Segundo Aredes;Colisión vehículo-vehículo;-28;-66;21/1/2018
15122;Nuestra Señora del Rosario - Entre Miguel Rodriguez y Segundo Aredes;Colisión vehículo-vehículo;-28;-66;21/1/2018
15123;huellas interminas;Vuelco-Despistes;;;2/2/2018
15123;huellas interminas;Vuelco-Despistes;;;2/2/2018
15123;huellas interminas;Vuelco-Despistes;;;2/2/2018
15124;Ruta Nacional N° 40 - Altura Rio Ampajango;Vuelco-Despistes;;;13/1/2018
15124;Ruta Nacional N° 40 - Altura Rio Ampajango;Vuelco-Despistes;;;13/1/2018
15310;Ruta Nacional Nº 14;Colisión vehículo-vehículo;;;23/3/2018
15310;Ruta Nacional Nº 14;Colisión vehículo-vehículo;;;23/3/2018
15311;Antonio Rivero;Colisión vehículo-vehículo;-52;-69;21/3/2018
15311;Antonio Rivero;Colisión vehículo-vehículo;-52;-69;21/3/2018
15312;Ruta Provincial N° 46;Colisión vehículo-vehículo;;;22/2/2018
15312;Ruta Provincial N° 46;Colisión vehículo-vehículo;;;22/2/2018
15313;Ruta Nacional N° 38 - Altura Localidad de Huillapima;Colisión vehículo-vehículo;;;28/2/2018
15313;Ruta Nacional N° 38 - Altura Localidad de Huillapima;Colisión vehículo-vehículo;;;28/2/2018
15314;Ruta Nacional N° 40;Otro;;;1/2/2018
15314;Ruta Nacional N° 40;Otro;;;1/2/2018
15315;Norte Chico - Altura Rio Yaco Tula;Vuelco-Despistes;;;24/2/2018
15315;Norte Chico - Altura Rio Yaco Tula;Vuelco-Despistes;;;24/2/2018
15333;RUTA PROVINCIAL Nº 103;Colisión vehículo-vehículo;;;9/3/2018
15333;RUTA PROVINCIAL Nº 103;Colisión vehículo-vehículo;;;9/3/2018
15333;RUTA PROVINCIAL Nº 103;Colisión vehículo-vehículo;;;9/3/2018
15333;RUTA PROVINCIAL Nº 103;Colisión vehículo-vehículo;;;9/3/2018
15334;AV. VIDA;Vuelco-Despistes;;;4/3/2018
15334;AV. VIDA;Vuelco-Despistes;;;4/3/2018
15335;AV. ANDRESITO;Vuelco-Despistes;-27;-55;30/3/2018
15335;AV. ANDRESITO;Vuelco-Despistes;-27;-55;30/3/2018
15339;RUTA PROVINCIAL 19;Otro;;;21/1/2018
15339;RUTA PROVINCIAL 19;Otro;;;21/1/2018
15340;RUTA NACIONAL 9;Vuelco-Despistes;-26;-65;22/1/2018
15340;RUTA NACIONAL 9;Vuelco-Despistes;-26;-65;22/1/2018
15341;RUTA PCIAL 209 CERRO ENGROFF;Vuelco-Despistes;-28;-55;25/3/2018
15341;RUTA PCIAL 209 CERRO ENGROFF;Vuelco-Despistes;-28;-55;25/3/2018
15342;RUTA NACIONAL 81;Otro;-23;-63;23/1/2018
15342;RUTA NACIONAL 81;Otro;-23;-63;23/1/2018
15342;RUTA NACIONAL 81;Otro;-23;-63;23/1/2018
15343;AV. ASUNCION;Otro;;;26/1/2018
15343;AV. ASUNCION;Otro;;;26/1/2018
15345;CALLE 9 DE JULIO;Colisión vehículo-objeto;-24;-64;28/1/2018
15345;CALLE 9 DE JULIO;Colisión vehículo-objeto;-24;-64;28/1/2018
15346;CALLE JOSE GOMEZ;Colisión vehículo-objeto;-25;-65;28/1/2018
15346;CALLE JOSE GOMEZ;Colisión vehículo-objeto;-25;-65;28/1/2018
15352;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;8/3/2018
15352;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;8/3/2018
15352;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;8/3/2018
15352;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;8/3/2018
15353;RUTA PROVINCIAL Nº 7;Colisión vehículo-vehículo;;;17/3/2018
15353;RUTA PROVINCIAL Nº 7;Colisión vehículo-vehículo;;;17/3/2018
15354;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;5/3/2018
15354;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;5/3/2018
15355;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;10/3/2018
15355;RUTA NACIONAL Nº 12;Colisión vehículo-vehículo;;;10/3/2018
15356;ruta provincial 11;Colisión vehículo-objeto;-50;-72;8/4/2018
15356;ruta provincial 11;Colisión vehículo-objeto;-50;-72;8/4/2018
15357;Ruta Nacional N° 86;Colisión vehículo-vehículo;;;2/3/2018
15357;Ruta Nacional N° 86;Colisión vehículo-vehículo;;;2/3/2018
15358;Ruta Nacional N° 86;Vuelco-Despistes;;;2/3/2018
15358;Ruta Nacional N° 86;Vuelco-Despistes;;;2/3/2018
15358;Ruta Nacional N° 86;Vuelco-Despistes;;;2/3/2018
15359;Av 9 de Julio;Colisión vehículo-vehículo;-26;-59;10/3/2018
15359;Av 9 de Julio;Colisión vehículo-vehículo;-26;-59;10/3/2018
15360;Calle Belgrano;Vuelco-Despistes;-26;-58;8/3/2018
15360;Calle Belgrano;Vuelco-Despistes;-26;-58;8/3/2018
15361;Av Soldado Formoseño;Colisión vehículo-vehículo;-26;-58;11/3/2018
15361;Av Soldado Formoseño;Colisión vehículo-vehículo;-26;-58;11/3/2018
15361;Av Soldado Formoseño;Colisión vehículo-vehículo;-26;-58;11/3/2018
15362;Ruta Nacional N° 11;Colisión vehículo-vehículo;;;14/3/2018
15362;Ruta Nacional N° 11;Colisión vehículo-vehículo;;;14/3/2018
15363;Av. Nestor Kirchner;Colisión vehículo-objeto;-26;-58;15/3/2018
15363;Av. Nestor Kirchner;Colisión vehículo-objeto;-26;-58;15/3/2018
15364;Ruta Provincial N° 1;Colisión vehículo-vehículo;;;17/3/2018
15364;Ruta Provincial N° 1;Colisión vehículo-vehículo;;;17/3/2018
15365;Calle Coronel Bobago;Colisión vehículo-vehículo;-26;-58;18/3/2018
15365;Calle Coronel Bobago;Colisión vehículo-vehículo;-26;-58;18/3/2018
15366;Ruta Nacional N° 81;Colisión vehículo-persona;;;18/3/2018
15366;Ruta Nacional N° 81;Colisión vehículo-persona;;;18/3/2018
15367;Ruta Nacional N° 11;Colisión vehículo-objeto;;;4/3/2018
15367;Ruta Nacional N° 11;Colisión vehículo-objeto;;;4/3/2018
15368;Ruta Nacional N° 86;Colisión vehículo-vehículo;;;24/3/2018
15368;Ruta Nacional N° 86;Colisión vehículo-vehículo;;;24/3/2018
15369;Av. Modesto Meza;Colisión vehículo-objeto;-25;-61;26/3/2018
15369;Av. Modesto Meza;Colisión vehículo-objeto;-25;-61;26/3/2018
15370;Ruta Nacional N° 81;Colisión vehículo-vehículo;;;29/3/2018
15370;Ruta Nacional N° 81;Colisión vehículo-vehículo;;;29/3/2018
15371;Ruta Provicnial N° 2;Colisión vehículo-vehículo;;;29/3/2018
15371;Ruta Provicnial N° 2;Colisión vehículo-vehículo;;;29/3/2018
15371;Ruta Provicnial N° 2;Colisión vehículo-vehículo;;;29/3/2018
15372;Ruta Nacional N° 86;Vuelco-Despistes;;;19/3/2018
15372;Ruta Nacional N° 86;Vuelco-Despistes;;;19/3/2018
15388;ruta provincial 43;Vuelco-Despistes;-47;-68;3/4/2018
15388;ruta provincial 43;Vuelco-Despistes;-47;-68;3/4/2018
15388;ruta provincial 43;Vuelco-Despistes;-47;-68;3/4/2018
15390;PRESIDENTE RAUL RICARDO ALFONSIN;Colisión vehículo-vehículo;;;1/2/2018
15390;PRESIDENTE RAUL RICARDO ALFONSIN;Colisión vehículo-vehículo;;;1/2/2018
15391;DEL TRABAJO;Vuelco-Despistes;-43;-65;18/2/2018
15396;Ruta Nacional N° 40;Otro;;;3/3/2018
15396;Ruta Nacional N° 40;Otro;;;3/3/2018
15397;Ruta Provincial N° 46;Vuelco-Despistes;;;9/3/2018
15397;Ruta Provincial N° 46;Vuelco-Despistes;;;9/3/2018
15398;Ruta Provincial N° 25;Vuelco-Despistes;;;28/3/2018
15398;Ruta Provincial N° 25;Vuelco-Despistes;;;28/3/2018
15399;RUTA NACIONAL 12;Colisión vehículo-vehículo;;;7/3/2018
15399;RUTA NACIONAL 12;Colisión vehículo-vehículo;;;7/3/2018
15400;ruta nacional doce;Colisión vehículo-vehículo;;;15/3/2018
15400;ruta nacional doce;Colisión vehículo-vehículo;;;15/3/2018
15401;Avda. Independencia;Colisión vehículo-vehículo;-27;-59;4/3/2018
15401;Avda. Independencia;Colisión vehículo-vehículo;-27;-59;4/3/2018
15402;ALMIRANTE BROWN;Colisión vehículo-vehículo;;;4/3/2018
15402;ALMIRANTE BROWN;Colisión vehículo-vehículo;;;4/3/2018
15403;RUTA 150;Vuelco-Despistes;-30;-69;16/3/2018
15403;RUTA 150;Vuelco-Despistes;-30;-69;16/3/2018
15404;RODRIGUEZ;Colisión vehículo-vehículo;-31;-69;22/3/2018
15404;RODRIGUEZ;Colisión vehículo-vehículo;-31;-69;22/3/2018
15405;ALBERDI;Colisión vehículo-objeto;;;11/3/2018
15405;ALBERDI;Colisión vehículo-objeto;;;11/3/2018
15406;Ruta Nacional 12;Colisión vehículo-persona;-29;-59;24/2/2018
15406;Ruta Nacional 12;Colisión vehículo-persona;-29;-59;24/2/2018
15407;RUTA 40;Colisión vehículo-vehículo;-32;-68;28/3/2018
15407;RUTA 40;Colisión vehículo-vehículo;-32;-68;28/3/2018
15408;Ruta Nacional 12;Colisión vehículo-vehículo;-29;-59;19/2/2018
15408;Ruta Nacional 12;Colisión vehículo-vehículo;-29;-59;19/2/2018
15409;Ruta Nacional 12;Colisión vehículo-objeto;;;14/2/2018
15410;Avda. Maipu;Sin determinar;;;25/2/2018
15410;Avda. Maipu;Sin determinar;;;25/2/2018
15411;FLORENCIO SANCHEZ;Colisión vehículo-vehículo;-27;-54;28/3/2018
15411;FLORENCIO SANCHEZ;Colisión vehículo-vehículo;-27;-54;28/3/2018
15412;RUTA 14;Colisión vehículo-vehículo;-27;-54;21/2/2018
15412;RUTA 14;Colisión vehículo-vehículo;-27;-54;21/2/2018
15413;RUTA 14;Colisión vehículo-vehículo;-27;-55;25/2/2018
15413;RUTA 14;Colisión vehículo-vehículo;-27;-55;25/2/2018
15414;RUTA 14;Vuelco-Despistes;-27;-55;17/2/2018
15414;RUTA 14;Vuelco-Despistes;-27;-55;17/2/2018
15415;RUTA 14;Colisión vehículo-vehículo;-27;-54;10/3/2018
15415;RUTA 14;Colisión vehículo-vehículo;-27;-54;10/3/2018
15416;ROQUE SAENZ PEÑA;Colisión vehículo-objeto;-32;-68;25/3/2018
15416;ROQUE SAENZ PEÑA;Colisión vehículo-objeto;-32;-68;25/3/2018
15417;calle MEXICO;Colisión vehículo-persona;;;24/3/2018
15417;calle MEXICO;Colisión vehículo-persona;;;24/3/2018
15418;calle LA RIOJA;Colisión vehículo-vehículo;-29;-59;4/2/2018
15418;calle LA RIOJA;Colisión vehículo-vehículo;-29;-59;4/2/2018
15419;Ruta Nacional 12;Colisión vehículo-vehículo;;;6/2/2018
15419;Ruta Nacional 12;Colisión vehículo-vehículo;;;6/2/2018
15419;Ruta Nacional 12;Colisión vehículo-vehículo;;;6/2/2018
15419;Ruta Nacional 12;Colisión vehículo-vehículo;;;6/2/2018
15419;Ruta Nacional 12;Colisión vehículo-vehículo;;;6/2/2018
15420;Ruta Provincial 97;Vuelco-Despistes;;;1/3/2018
15421;RUTA NACIONAL 22;Colisión vehículo-vehículo;-39;-68;2/3/2018
15421;RUTA NACIONAL 22;Colisión vehículo-vehículo;-39;-68;2/3/2018
15422;RUTA NACIONAL 22;Colisión vehículo-vehículo;-39;-68;8/3/2018
15422;RUTA NACIONAL 22;Colisión vehículo-vehículo;-39;-68;8/3/2018
15422;RUTA NACIONAL 22;Colisión vehículo-vehículo;-39;-68;8/3/2018
15423;AVENIDA SAN MARTIN;Colisión vehículo-persona;-39;-69;24/3/2018
15423;AVENIDA SAN MARTIN;Colisión vehículo-persona;-39;-69;24/3/2018
15424;Avda. SAN MARTIN;Colisión vehículo-persona;-29;-56;29/3/2018
15424;Avda. SAN MARTIN;Colisión vehículo-persona;-29;-56;29/3/2018
15425;Ruta Nacional 14;Colisión vehículo-vehículo;;;22/3/2018
15425;Ruta Nacional 14;Colisión vehículo-vehículo;;;22/3/2018
15426;RUTA PROVINCIAL 7;Colisión vehículo-vehículo;-39;-68;3/3/2018
15426;RUTA PROVINCIAL 7;Colisión vehículo-vehículo;-39;-68;3/3/2018
15426;RUTA PROVINCIAL 7;Colisión vehículo-vehículo;-39;-68;3/3/2018
15427;Ruta Nacional 14;Vuelco-Despistes;;;8/2/2018
15427;Ruta Nacional 14;Vuelco-Despistes;;;8/2/2018
15428;RUTA PROVINCIAL 6;Colisión vehículo-objeto;-37;-69;4/3/2018
15429;Ruta Nacional 14;Colisión vehículo-vehículo;;;20/1/2018
15429;Ruta Nacional 14;Colisión vehículo-vehículo;;;20/1/2018
15430;RUTA PROVINCIAL 29;Vuelco-Despistes;;;10/3/2018
15430;RUTA PROVINCIAL 29;Vuelco-Despistes;;;10/3/2018
15431;RUTA 60;Vuelco-Despistes;;;29/3/2018
15431;RUTA 60;Vuelco-Despistes;;;29/3/2018
15432;HUGH HUGHES CADFMAN;Colisión vehículo-vehículo;-43;-65;7/2/2018
15432;HUGH HUGHES CADFMAN;Colisión vehículo-vehículo;-43;-65;7/2/2018
15433;Ruta Nacional Nº 14;Colisión vehículo-persona;-29;-57;20/2/2018
15433;Ruta Nacional Nº 14;Colisión vehículo-persona;-29;-57;20/2/2018
15434;Ruta Nacional nº 3;Vuelco-Despistes;;;7/1/2018
15434;Ruta Nacional nº 3;Vuelco-Despistes;;;7/1/2018
15435;San Martin;Colisión vehículo-vehículo;-54;-68;25/1/2018
15435;San Martin;Colisión vehículo-vehículo;-54;-68;25/1/2018
15436;Ruta 11;Colisión vehículo-vehículo;-32;-61;
15436;Ruta 11;Colisión vehículo-vehículo;-32;-61;
15436;Ruta 11;Colisión vehículo-vehículo;-32;-61;
15437;Caferata;Vuelco-Despistes;-32;-61;
15438;Caferata;Colisión vehículo-vehículo;-32;-61;
15438;Caferata;Colisión vehículo-vehículo;-32;-61;
15439;Ayacucho;Vuelco-Despistes;-33;-61;
15440;Warnes;Colisión vehículo-vehículo;-33;-61;
15440;Warnes;Colisión vehículo-vehículo;-33;-61;
15441;Av. Eva Peron;Vuelco-Despistes;-33;-61;
15442;Autopista Rosario-Sta fe;Colisión vehículo-vehículo;-33;-61;
15442;Autopista Rosario-Sta fe;Colisión vehículo-vehículo;-33;-61;
15442;Autopista Rosario-Sta fe;Colisión vehículo-vehículo;-33;-61;
15443;Ruta 14;Colisión vehículo-vehículo;-33;-61;
15443;Ruta 14;Colisión vehículo-vehículo;-33;-61;
15444;Ruta 18;Colisión vehículo-vehículo;-33;-61;
15444;Ruta 18;Colisión vehículo-vehículo;-33;-61;
15444;Ruta 18;Colisión vehículo-vehículo;-33;-61;
15445;Av. Juan Jose Paso;Colisión vehículo-persona;-33;-61;
15445;Av. Juan Jose Paso;Colisión vehículo-persona;-33;-61;
15446;Junin;Vuelco-Despistes;-33;-61;
15447;Autopista Nac. N° 9 Ros-Cord.;Vuelco-Despistes;;;
15448;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15448;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15449;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15449;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15450;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-61;
15450;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-61;
15451;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15451;Ruta Nacional 34;Colisión vehículo-vehículo;-31;-62;
15452;RUTA Nº1;Vuelco-Despistes;;;
15452;RUTA Nº1;Vuelco-Despistes;;;
15453;Pueyrredon;Colisión vehículo-objeto;-34;-62;
15453;Pueyrredon;Colisión vehículo-objeto;-34;-62;
15453;Pueyrredon;Colisión vehículo-objeto;-34;-62;
15454;Ruta Nac 33;Colisión vehículo-vehículo;;;
15454;Ruta Nac 33;Colisión vehículo-vehículo;;;
15455;RUTA NACIONAL Nº 34;Colisión vehículo-vehículo;;;
15455;RUTA NACIONAL Nº 34;Colisión vehículo-vehículo;;;
15456;RUTA NACIONAL Nº 11;Colisión vehículo-vehículo;;;
15456;RUTA NACIONAL Nº 11;Colisión vehículo-vehículo;;;
15457;RUTA NACIONAL Nº 34;Colisión vehículo-vehículo;;;
15457;RUTA NACIONAL Nº 34;Colisión vehículo-vehículo;;;
15458;RUTA 70;Colisión vehículo-vehículo;-31;-61;
15458;RUTA 70;Colisión vehículo-vehículo;-31;-61;
15459;RUTA NAC. 95;Vuelco-Despistes;;;
15460;Ruta Pcial. N° 1;Vuelco-Despistes;;;
15460;Ruta Pcial. N° 1;Vuelco-Despistes;;;
15461;AUTOPISTA B. LOPEZ;Vuelco-Despistes;;;
15462;AV. REPUBLICA;Vuelco-Despistes;-32;-61;
15463;JUJUY;Colisión vehículo-vehículo;-32;-61;
15463;JUJUY;Colisión vehículo-vehículo;-32;-61;
15464;AUTOPISTA B. LOPEZ;Colisión vehículo-vehículo;;;
15464;AUTOPISTA B. LOPEZ;Colisión vehículo-vehículo;;;
15465;RUTA NAC 11;Colisión vehículo-vehículo;-30;-60;
15465;RUTA NAC 11;Colisión vehículo-vehículo;-30;-60;
15466;SAN ROQUE;Colisión vehículo-persona;-31;-61;
15466;SAN ROQUE;Colisión vehículo-persona;-31;-61;
15467;AUTOPISTA ROS-SANTA F;Colisión vehículo-vehículo;;;
15467;AUTOPISTA ROS-SANTA F;Colisión vehículo-vehículo;;;
15468;RUTA34;Colisión vehículo-vehículo;-33;-61;
15468;RUTA34;Colisión vehículo-vehículo;-33;-61;
15469;DR POUCEL;Colisión vehículo-vehículo;-33;-61;
15469;DR POUCEL;Colisión vehículo-vehículo;-33;-61;
15470;Sargento Cabral;Colisión vehículo-vehículo;-32;-62;
15470;Sargento Cabral;Colisión vehículo-vehículo;-32;-62;
15471;RUTA Nº 11;Colisión vehículo-vehículo;-30;-60;
15471;RUTA Nº 11;Colisión vehículo-vehículo;-30;-60;
15472;MITRE;Colisión vehículo-vehículo;-29;-60;
15472;MITRE;Colisión vehículo-vehículo;-29;-60;
15499;ruta Nacional 119;Colisión vehículo-vehículo;;;28/1/2018
15499;ruta Nacional 119;Colisión vehículo-vehículo;;;28/1/2018
15500;Ruta Nacional;Vuelco-Despistes;;;18/2/2018
15500;Ruta Nacional;Vuelco-Despistes;;;18/2/2018
15501;Ruta Nacional Nº 3;Vuelco-Despistes;;;13/2/2018
15501;Ruta Nacional Nº 3;Vuelco-Despistes;;;13/2/2018
15502;Ruta nacional Nº 3;Vuelco-Despistes;;;1/2/2018
15502;Ruta nacional Nº 3;Vuelco-Despistes;;;1/2/2018
15503;Ruta Nacional 12;Vuelco-Despistes;;;6/1/2018
15503;Ruta Nacional 12;Vuelco-Despistes;;;6/1/2018
15504;RUTA NACIONAL 34;Colisión vehículo-vehículo;-23;-64;8/2/2018
15504;RUTA NACIONAL 34;Colisión vehículo-vehículo;-23;-64;8/2/2018
15507;SAN LUIS;Colisión vehículo-objeto;;;10/2/2018
15507;SAN LUIS;Colisión vehículo-objeto;;;10/2/2018
15509;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;11/2/2018
15509;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;11/2/2018
15512;RUTA NACIONAL 34;Colisión vehículo-vehículo;-26;-65;13/2/2018
15512;RUTA NACIONAL 34;Colisión vehículo-vehículo;-26;-65;13/2/2018
15514;CAMINO CARRETERO;Colisión vehículo-vehículo;;;13/2/2018
15514;CAMINO CARRETERO;Colisión vehículo-vehículo;;;13/2/2018
15520;BARTOLOME MITRE;Colisión vehículo-vehículo;-25;-65;26/2/2018
15520;BARTOLOME MITRE;Colisión vehículo-vehículo;-25;-65;26/2/2018
15522;Ruta Nacional 12;Colisión vehículo-vehículo;;;27/1/2018
15522;Ruta Nacional 12;Colisión vehículo-vehículo;;;27/1/2018
15523;REYES CATOLICOS;Otro;-25;-65;2/3/2018
15523;REYES CATOLICOS;Otro;-25;-65;2/3/2018
15524;TUCUMAN;Colisión vehículo-vehículo;-23;-64;7/3/2018
15524;TUCUMAN;Colisión vehículo-vehículo;-23;-64;7/3/2018
15525;RUTA PROVINCIAL N° 5;Colisión vehículo-vehículo;;;8/3/2018
15525;RUTA PROVINCIAL N° 5;Colisión vehículo-vehículo;;;8/3/2018
15527;RUTA NACIONAL N° 50;Colisión vehículo-objeto;-23;-64;9/3/2018
15527;RUTA NACIONAL N° 50;Colisión vehículo-objeto;-23;-64;9/3/2018
15529;ESTECO;Otro;-25;-65;17/3/2018
15529;ESTECO;Otro;-25;-65;17/3/2018
15530;AV. ARENALES;Colisión vehículo-vehículo;-25;-65;17/3/2018
15530;AV. ARENALES;Colisión vehículo-vehículo;-25;-65;17/3/2018
15533;RUTA PROVINCIAL N° 5;Vuelco-Despistes;;;20/3/2018
15533;RUTA PROVINCIAL N° 5;Vuelco-Despistes;;;20/3/2018
15533;RUTA PROVINCIAL N° 5;Vuelco-Despistes;;;20/3/2018
15534;SAN FELIPE Y SANTIAGO;Colisión vehículo-vehículo;-25;-65;23/3/2018
15534;SAN FELIPE Y SANTIAGO;Colisión vehículo-vehículo;-25;-65;23/3/2018
15539;RUTA NACIONAL 12ta;Colisión vehículo-vehículo;-27;-56;14/2/2018
15539;RUTA NACIONAL 12ta;Colisión vehículo-vehículo;-27;-56;14/2/2018
15540;RUTA NACIONAL N° 50;Colisión vehículo-vehículo;;;3/4/2018
15540;RUTA NACIONAL N° 50;Colisión vehículo-vehículo;;;3/4/2018
15541;PELLEGRINI;Colisión vehículo-persona;-25;-65;13/4/2018
15541;PELLEGRINI;Colisión vehículo-persona;-25;-65;13/4/2018
15542;RUTA NACIONAL N° 51;Colisión vehículo-persona;-25;-65;13/4/2018
15542;RUTA NACIONAL N° 51;Colisión vehículo-persona;-25;-65;13/4/2018
15543;RUTA NACIONAL 50;Vuelco-Despistes;-23;-64;19/4/2018
15543;RUTA NACIONAL 50;Vuelco-Despistes;-23;-64;19/4/2018
15544;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;17/4/2018
15544;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;17/4/2018
15545;RUTA PROVINCIAL N° 5;Colisión vehículo-vehículo;;;20/4/2018
15545;RUTA PROVINCIAL N° 5;Colisión vehículo-vehículo;;;20/4/2018
15547;AV. INGENIERO E PONTUSI;Colisión vehículo-objeto;;;15/4/2018
15547;AV. INGENIERO E PONTUSI;Colisión vehículo-objeto;;;15/4/2018
15548;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;22/4/2018
15548;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;22/4/2018
15548;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;22/4/2018
15549;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;-23;-64;22/4/2018
15549;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;-23;-64;22/4/2018
15550;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;22/4/2018
15550;RUTA NACIONAL N° 34;Colisión vehículo-vehículo;;;22/4/2018
15551;RUTA PROVINCIAL N° 86;Otro;;;26/4/2018
15551;RUTA PROVINCIAL N° 86;Otro;;;26/4/2018
15552;Ruta Nacional;Colisión vehículo-persona;;;19/4/2018
15552;Ruta Nacional;Colisión vehículo-persona;;;19/4/2018
15553;RUTA NAC. 3;Vuelco-Despistes;;;28/3/2018
15554;MANUEL BELGRANO;Colisión vehículo-objeto;;;5/3/2018
15555;RUTA PCIAL. 7;Colisión vehículo-vehículo;-43;-65;19/3/2018
15555;RUTA PCIAL. 7;Colisión vehículo-vehículo;-43;-65;19/3/2018
15556;RIVADAVIA;Colisión vehículo-persona;;;8/3/2018
15556;RIVADAVIA;Colisión vehículo-persona;;;8/3/2018
15557;LAS ARAUCARIAS;Colisión vehículo-persona;;;3/3/2018
15557;LAS ARAUCARIAS;Colisión vehículo-persona;;;3/3/2018
15558;ruta 12;Colisión vehículo-persona;;;17/4/2018
15558;ruta 12;Colisión vehículo-persona;;;17/4/2018
15559;RUTA NACIONAL 86;Colisión vehículo-vehículo;;;6/4/2018
15559;RUTA NACIONAL 86;Colisión vehículo-vehículo;;;6/4/2018
15560;RUTA NACIONAL 86;Colisión vehículo-vehículo;;;6/4/2018
15560;RUTA NACIONAL 86;Colisión vehículo-vehículo;;;6/4/2018
15561;RUTA NACIONAL N° 81;Colisión vehículo-vehículo;;;8/4/2018
15561;RUTA NACIONAL N° 81;Colisión vehículo-vehículo;;;8/4/2018
15562;RUTA NACIONAL N° 86;Colisión vehículo-vehículo;;;8/4/2018
15562;RUTA NACIONAL N° 86;Colisión vehículo-vehículo;;;8/4/2018
15563;AV. NESTOR KIRCHNER;Colisión vehículo-vehículo;-26;-58;9/4/2018
15563;AV. NESTOR KIRCHNER;Colisión vehículo-vehículo;-26;-58;9/4/2018
15564;RUTA NACIONAL N° 11;Colisión vehículo-vehículo;;;12/4/2018
15564;RUTA NACIONAL N° 11;Colisión vehículo-vehículo;;;12/4/2018
15565;RUTA NACIONAL N° 86;Colisión vehículo-vehículo;;;16/4/2018
15565;RUTA NACIONAL N° 86;Colisión vehículo-vehículo;;;16/4/2018
15566;AV. RIVEREÑA;Colisión vehículo-objeto;-26;-58;23/4/2018
15567;RUTA NACIONAL N° 81;Colisión vehículo-vehículo;;;25/4/2018
15567;RUTA NACIONAL N° 81;Colisión vehículo-vehículo;;;25/4/2018
15568;AV. ANTARTIDA ARGENTINA;Colisión vehículo-persona;;;26/4/2018
15568;AV. ANTARTIDA ARGENTINA;Colisión vehículo-persona;;;26/4/2018
15569;AV. SARGENTO CABRAL;Colisión vehículo-persona;-26;-58;27/4/2018
15569;AV. SARGENTO CABRAL;Colisión vehículo-persona;-26;-58;27/4/2018
