Titulo;Descripcion;Categoría;latitud;longitud;fecha del hecho;;;;;
6209;Colisión vehículo-vehículo;Accidente automovilistico;-41;-63;18/5/2018;;;;;
6210;Vuelco-Despistes;Accidente automovilistico;-41;-71;19/5/2018;;;;;
6211;Vuelco-Despistes;Accidente automovilistico;-41;-71;19/5/2018;;;;;
6212;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;25/5/2018;;;;;
6213;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;25/5/2018;;;;;
6214;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;18/6/2018;;;;;
6215;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;18/6/2018;;;;;
6216;Colisión vehículo-vehículo;Accidente automovilistico;-39;-67;20/6/2018;;;;;
6217;Colisión vehículo-vehículo;Accidente automovilistico;-39;-67;20/6/2018;;;;;
6218;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;29/6/2018;;;;;
6219;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;29/6/2018;;;;;
6220;Colisión vehículo-vehículo;Accidente automovilistico;-26;-58;11/11/2018;;;;;
6221;Colisión vehículo-vehículo;Accidente automovilistico;-26;-58;11/11/2018;;;;;
6222;Colisión vehículo-vehículo;Accidente automovilistico;-25;-58;16/11/2018;;;;;
6223;Colisión vehículo-vehículo;Accidente automovilistico;-25;-58;16/11/2018;;;;;
6224;Colisión vehículo-vehículo;Accidente automovilistico;-26;-58;17/11/2018;;;;;
6225;Colisión vehículo-vehículo;Accidente automovilistico;-26;-58;17/11/2018;;;;;
6226;Colisión vehículo-persona;Accidente automovilistico;-27;-54;13/11/2018;;;;;
6227;Colisión vehículo-persona;Accidente automovilistico;-27;-54;13/11/2018;;;;;
6228;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;13/3/2018;;;;;
6229;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;13/3/2018;;;;;
6230;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;11/3/2018;;;;;
6231;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;11/3/2018;;;;;
6232;Colisión vehículo-persona;Accidente automovilistico;-28;-56;8/11/2018;;;;;
6233;Colisión vehículo-persona;Accidente automovilistico;-28;-56;8/11/2018;;;;;
6234;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;11/11/2018;;;;;
6235;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;11/11/2018;;;;;
6236;Colisión vehículo-persona;Accidente automovilistico;-27;-65;24/4/2018;;;;;
6237;Colisión vehículo-persona;Accidente automovilistico;-27;-65;24/4/2018;;;;;
6238;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;26/4/2018;;;;;
6239;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;26/4/2018;;;;;
6240;Colisión vehículo-persona;Accidente automovilistico;-27;-66;13/4/2018;;;;;
6241;Colisión vehículo-persona;Accidente automovilistico;-27;-66;13/4/2018;;;;;
6242;Colisión vehículo-vehículo;Accidente automovilistico;-27;-66;10/4/2018;;;;;
6243;Colisión vehículo-vehículo;Accidente automovilistico;-27;-66;10/4/2018;;;;;
6244;Colisión vehículo-vehículo;Accidente automovilistico;-27;-66;3/4/2018;;;;;
6245;Colisión vehículo-vehículo;Accidente automovilistico;-27;-66;3/4/2018;;;;;
6246;Colisión vehículo-vehículo;Accidente automovilistico;-28;-66;8/4/2018;;;;;
6247;Colisión vehículo-vehículo;Accidente automovilistico;-28;-66;8/4/2018;;;;;
6248;Colisión vehículo-persona;Accidente automovilistico;-27;-65;11/4/2018;;;;;
6249;Colisión vehículo-persona;Accidente automovilistico;-27;-65;11/4/2018;;;;;
6250;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/5/2018;;;;;
6251;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/5/2018;;;;;
6252;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/5/2018;;;;;
6253;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/5/2018;;;;;
6254;Vuelco-Despistes;Accidente automovilistico;-27;-65;1/5/2018;;;;;
6255;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;19/5/2018;;;;;
6256;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;19/5/2018;;;;;
6257;Colisión vehículo-persona;Accidente automovilistico;-27;-65;4/6/2018;;;;;
6258;Colisión vehículo-persona;Accidente automovilistico;-27;-65;4/6/2018;;;;;
6259;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;5/6/2018;;;;;
6260;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;5/6/2018;;;;;
6261;Colisión vehículo-persona;Accidente automovilistico;-27;-65;29/6/2018;;;;;
6262;Colisión vehículo-persona;Accidente automovilistico;-27;-65;29/6/2018;;;;;
6263;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;4/11/2018;;;;;
6264;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;4/11/2018;;;;;
6265;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;25/7/2018;;;;;
6266;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;25/7/2018;;;;;
6267;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/7/2018;;;;;
6268;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/7/2018;;;;;
6269;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/7/2018;;;;;
6270;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;1/7/2018;;;;;
6271;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;17/11/2018;;;;;
6272;Colisión vehículo-vehículo;Accidente automovilistico;-32;-69;17/11/2018;;;;;
6273;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;22/7/2018;;;;;
6274;Colisión vehículo-vehículo;Accidente automovilistico;-27;-65;22/7/2018;;;;;
6275;Colisión vehículo-persona;Accidente automovilistico;-27;-65;4/7/2018;;;;;
6276;Colisión vehículo-persona;Accidente automovilistico;-27;-65;4/7/2018;;;;;
6277;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;10/11/2018;;;;;
6278;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;10/11/2018;;;;;
6279;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;16/10/2018;;;;;
6280;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;16/10/2018;;;;;
6281;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;16/10/2018;;;;;
6282;Otro;Accidente automovilistico;-31;-69;25/11/2018;;;;;
6283;Otro;Accidente automovilistico;-31;-69;25/11/2018;;;;;
6284;Otro;Accidente automovilistico;-31;-69;25/11/2018;;;;;
6285;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;3/11/2018;;;;;
6286;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;3/11/2018;;;;;
6287;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;25/11/2018;;;;;
6288;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;25/11/2018;;;;;
6289;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;17/11/2018;;;;;
6290;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;17/11/2018;;;;;
6291;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;17/11/2018;;;;;
6292;Colisión vehículo-vehículo;Accidente automovilistico;-32;-61;17/11/2018;;;;;
6293;Vuelco-Despistes;Accidente automovilistico;-33;-61;3/11/2018;;;;;
6294;Vuelco-Despistes;Accidente automovilistico;-33;-61;3/11/2018;;;;;
6295;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;10/11/2018;;;;;
6296;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;10/11/2018;;;;;
6297;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;11/11/2018;;;;;
6298;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;11/11/2018;;;;;
6299;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;15/11/2018;;;;;
6300;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;15/11/2018;;;;;
6301;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;16/11/2018;;;;;
6302;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;16/11/2018;;;;;
6303;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;18/11/2018;;;;;
6304;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;18/11/2018;;;;;
6305;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;23/11/2018;;;;;
6306;Colisión vehículo-vehículo;Accidente automovilistico;-33;-61;23/11/2018;;;;;
6307;Colisión vehículo-vehículo;Accidente automovilistico;-31;-62;1/11/2018;;;;;
6308;Colisión vehículo-vehículo;Accidente automovilistico;-31;-62;1/11/2018;;;;;
6309;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;4/11/2018;;;;;
6310;Colisión vehículo-vehículo;Accidente automovilistico;-31;-61;4/11/2018;;;;;
6311;Colisión vehículo-vehículo;Accidente automovilistico;-31;-62;12/11/2018;;;;;
6312;Colisión vehículo-vehículo;Accidente automovilistico;-31;-62;12/11/2018;;;;;
6313;Colisión vehículo-vehículo;Accidente automovilistico;-34;-61;20/11/2018;;;;;
6314;Colisión vehículo-vehículo;Accidente automovilistico;-34;-61;20/11/2018;;;;;
6315;Colisión vehículo-persona;Accidente automovilistico;-29;-60;1/11/2018;;;;;
6316;Colisión vehículo-persona;Accidente automovilistico;-29;-60;1/11/2018;;;;;
6317;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;7/11/2018;;;;;
6318;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;7/11/2018;;;;;
6319;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;5/11/2018;;;;;
6320;Colisión vehículo-vehículo;Accidente automovilistico;-29;-60;5/11/2018;;;;;
6321;Colisión vehículo-objeto;Accidente automovilistico;-33;-61;1/11/2018;;;;;
6322;Colisión vehículo-objeto;Accidente automovilistico;-33;-61;1/11/2018;;;;;
6323;Colisión vehículo-persona;Accidente automovilistico;-33;-61;3/11/2018;;;;;
6324;Colisión vehículo-persona;Accidente automovilistico;-33;-61;3/11/2018;;;;;
6325;Sin determinar;Accidente automovilistico;-33;-61;11/11/2018;;;;;
6326;Sin determinar;Accidente automovilistico;-33;-61;11/11/2018;;;;;
6327;Colisión vehículo-objeto;Accidente automovilistico;-33;-66;1/9/2018;;;;;
6328;Colisión vehículo-objeto;Accidente automovilistico;-33;-66;1/9/2018;;;;;
6329;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;1/9/2018;;;;;
6330;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;1/9/2018;;;;;
6331;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;6/9/2018;;;;;
6332;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;6/9/2018;;;;;
6333;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;15/9/2018;;;;;
6334;Colisión vehículo-vehículo;Accidente automovilistico;-33;-66;15/9/2018;;;;;
6335;Vuelco-Despistes;Accidente automovilistico;-33;-66;16/9/2018;;;;;
6336;Vuelco-Despistes;Accidente automovilistico;-33;-66;16/9/2018;;;;;
6337;Vuelco-Despistes;Accidente automovilistico;-33;-66;16/9/2018;;;;;
6338;Vuelco-Despistes;Accidente automovilistico;-33;-66;16/9/2018;;;;;
6339;Colisión vehículo-objeto;Accidente automovilistico;-33;-66;24/9/2018;;;;;
6340;Colisión vehículo-objeto;Accidente automovilistico;-33;-66;24/9/2018;;;;;
6341;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;29/9/2018;;;;;
6342;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;29/9/2018;;;;;
6343;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;29/9/2018;;;;;
6344;Colisión vehículo-vehículo;Accidente automovilistico;-34;-65;29/9/2018;;;;;
6345;Colisión vehículo-objeto;Accidente automovilistico;-28;-68;18/11/2018;;;;;
6346;Colisión vehículo-objeto;Accidente automovilistico;-28;-68;18/11/2018;;;;;
6347;Vuelco-Despistes;Accidente automovilistico;-39;-71;15/11/2018;;;;;
6348;Vuelco-Despistes;Accidente automovilistico;-38;-71;11/11/2018;;;;;
6349;Vuelco-Despistes;Accidente automovilistico;-38;-71;11/11/2018;;;;;
6350;Vuelco-Despistes;Accidente automovilistico;-38;-71;11/11/2018;;;;;
6351;Colisión vehículo-vehículo;Accidente automovilistico;-37;-69;4/11/2018;;;;;
6352;Colisión vehículo-vehículo;Accidente automovilistico;-37;-69;4/11/2018;;;;;
6353;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;19/11/2018;;;;;
6354;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;19/11/2018;;;;;
6355;Colisión vehículo-vehículo;Accidente automovilistico;-39;-70;11/11/2018;;;;;
6356;Colisión vehículo-vehículo;Accidente automovilistico;-39;-70;11/11/2018;;;;;
6357;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;17/11/2018;;;;;
6358;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;17/11/2018;;;;;
6359;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;17/11/2018;;;;;
6360;Colisión vehículo-vehículo;Accidente automovilistico;-39;-69;17/11/2018;;;;;
6361;Vuelco-Despistes;Accidente automovilistico;-27;-54;23/12/2018;;;;;
6362;Vuelco-Despistes;Accidente automovilistico;-27;-54;23/12/2018;;;;;
6363;Colisión vehículo-objeto;Accidente automovilistico;-27;-54;22/12/2018;;;;;
6364;Colisión vehículo-objeto;Accidente automovilistico;-27;-54;22/12/2018;;;;;
6365;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;19/12/2018;;;;;
6366;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;19/12/2018;;;;;
6367;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;27/12/2018;;;;;
6368;Colisión vehículo-vehículo;Accidente automovilistico;-27;-55;27/12/2018;;;;;
6369;Vuelco-Despistes;Accidente automovilistico;-27;-60;15/8/2018;;;;;
6370;Vuelco-Despistes;Accidente automovilistico;-27;-61;18/8/2018;;;;;
6371;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;18/8/2018;;;;;
6372;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;18/8/2018;;;;;
6373;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;14/8/2018;;;;;
6374;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;14/8/2018;;;;;
6375;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;19/8/2018;;;;;
6376;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;19/8/2018;;;;;
6377;Vuelco-Despistes;Accidente automovilistico;-27;-59;6/8/2018;;;;;
6378;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;1/7/2018;;;;;
6379;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;1/7/2018;;;;;
6380;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;1/7/2018;;;;;
6381;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;1/7/2018;;;;;
6382;Vuelco-Despistes;Accidente automovilistico;-40;-66;3/7/2018;;;;;
6383;Colisión vehículo-persona;Accidente automovilistico;-39;-68;7/7/2018;;;;;
6384;Colisión vehículo-persona;Accidente automovilistico;-39;-68;7/7/2018;;;;;
6385;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;8/7/2018;;;;;
6386;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;8/7/2018;;;;;
6387;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;8/7/2018;;;;;
6388;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;15/7/2018;;;;;
6389;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;15/7/2018;;;;;
6390;Vuelco-Despistes;Accidente automovilistico;-38;-68;27/7/2018;;;;;
6391;Vuelco-Despistes;Accidente automovilistico;-38;-68;27/7/2018;;;;;
6392;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;28/7/2018;;;;;
6393;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;28/7/2018;;;;;
6394;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;2/8/2018;;;;;
6395;Colisión vehículo-vehículo;Accidente automovilistico;-39;-68;2/8/2018;;;;;
6396;Colisión vehículo-vehículo;Accidente automovilistico;-40;-66;4/8/2018;;;;;
6397;Colisión vehículo-vehículo;Accidente automovilistico;-40;-66;4/8/2018;;;;;
6398;Colisión vehículo-objeto;Accidente automovilistico;-39;-68;5/8/2018;;;;;
6399;Colisión vehículo-vehículo;Accidente automovilistico;-41;-71;11/8/2018;;;;;
6400;Colisión vehículo-vehículo;Accidente automovilistico;-41;-71;11/8/2018;;;;;
6401;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;20/8/2018;;;;;
6402;Colisión vehículo-vehículo;Accidente automovilistico;-40;-65;20/8/2018;;;;;
6403;Colisión vehículo-objeto;Accidente automovilistico;-39;-68;1/9/2018;;;;;
6404;Vuelco-Despistes;Accidente automovilistico;-39;-68;2/9/2018;;;;;
6405;Vuelco-Despistes;Accidente automovilistico;-40;-66;22/9/2018;;;;;
6406;Vuelco-Despistes;Accidente automovilistico;-42;-65;23/9/2018;;;;;
6407;Vuelco-Despistes;Accidente automovilistico;-39;-68;25/9/2018;;;;;
6408;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;7/10/2018;;;;;
6409;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;7/10/2018;;;;;
6410;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;29/10/2018;;;;;
6411;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;29/10/2018;;;;;
6412;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;20/10/2018;;;;;
6413;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;20/10/2018;;;;;
6414;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;5/10/2018;;;;;
6415;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;5/10/2018;;;;;
6416;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;5/10/2018;;;;;
6417;Colisión vehículo-vehículo;Accidente automovilistico;-27;-61;5/10/2018;;;;;
6418;Vuelco-Despistes;Accidente automovilistico;-27;-59;19/10/2018;;;;;
6419;Vuelco-Despistes;Accidente automovilistico;-27;-59;19/10/2018;;;;;
6420;Vuelco-Despistes;Accidente automovilistico;-26;-60;30/10/2018;;;;;
6421;Vuelco-Despistes;Accidente automovilistico;-26;-60;30/10/2018;;;;;
6422;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;16/11/2018;;;;;
6423;Colisión vehículo-vehículo;Accidente automovilistico;-27;-60;16/11/2018;;;;;
6424;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;4/11/2018;;;;;
6425;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;4/11/2018;;;;;
6426;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;8/11/2018;;;;;
6427;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;8/11/2018;;;;;
6428;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;10/11/2018;;;;;
6429;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;10/11/2018;;;;;
6430;Colisión vehículo-vehículo;Accidente automovilistico;-28;-59;16/11/2018;;;;;
6431;Colisión vehículo-vehículo;Accidente automovilistico;-28;-59;16/11/2018;;;;;
6432;Colisión vehículo-persona;Accidente automovilistico;-27;-59;30/11/2018;;;;;
6433;Colisión vehículo-persona;Accidente automovilistico;-27;-59;30/11/2018;;;;;
6434;Vuelco-Despistes;Accidente automovilistico;-27;-59;30/11/2018;;;;;
6435;Colisión vehículo-persona;Accidente automovilistico;-27;-60;10/11/2018;;;;;
6436;Colisión vehículo-persona;Accidente automovilistico;-27;-60;10/11/2018;;;;;
6437;Sin determinar;Accidente automovilistico;-30;-58;27/8/2018;;;;;
6438;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;30/8/2018;;;;;
6439;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;30/8/2018;;;;;
6440;Colisión vehículo-vehículo;Accidente automovilistico;-27;-59;30/8/2018;;;;;
